id1	id2	type	container_id	role1	role2
P19823;00696:null	Q9BRK3;00696:null	Complex	R-HSA-8952335	component	component
P19823;00696:null	Q99217;00696:null	Complex	R-HSA-8952335	component	component
P19823;00696:null	P22692;00696:null	Complex	R-HSA-8952335	component	component
P19823;00696:null	Q02818;00696:null	Complex	R-HSA-8952335	component	component
P19823;00696:null	Q14766;00696:null	Complex	R-HSA-8952335	component	component
P19823;00696:null	P55268;00696:null	Complex	R-HSA-8952335	component	component
P19823;00696:null	Q9NRM1;00696:null	Complex	R-HSA-8952335	component	component
P19823;00696:null	Q9NQ76;00696:null	Complex	R-HSA-8952335	component	component
Q13217;00696:null	Q15084;00696:null	Complex	R-HSA-8952335	component	component
P12259;00696:null	P19823;00696:null	Complex	R-HSA-8952335	component	component
P12259;00696:null	Q15084;00696:null	Complex	R-HSA-8952335	component	component
P17936;00696:null	P19823;00696:null	Complex	R-HSA-8952335	component	component
P17936;00696:null	Q15084;00696:null	Complex	R-HSA-8952335	component	component
P24593;00696:null	Q15084;00696:null	Complex	R-HSA-8952335	component	component
Q06481;00696:null	Q15084;00696:null	Complex	R-HSA-8952335	component	component
P02649;00696:null	P02768;00696:null	Complex	R-HSA-8952335	component	component
P02649;00696:null	P02751;00696:null	Complex	R-HSA-8952335	component	component
P02649;00696:null	P04114;00696:null	Complex	R-HSA-8952335	component	component
P02649;00696:null	P19823;00696:null	Complex	R-HSA-8952335	component	component
P02649;00696:null	P02765;00696:null	Complex	R-HSA-8952335	component	component
P02649;00696:null	Q15084;00696:null	Complex	R-HSA-8952335	component	component
P02649;00696:null	P02671;00696:null	Complex	R-HSA-8952335	component	component
P05546;00696:null	P19823;00696:null	Complex	R-HSA-8952335	component	component
P05546;00696:null	Q15084;00696:null	Complex	R-HSA-8952335	component	component
P02787;00696:null	P04114;00696:null	Complex	R-HSA-8952335	component	component
P02787;00696:null	P19823;00696:null	Complex	R-HSA-8952335	component	component
P02787;00696:null	Q15084;00696:null	Complex	R-HSA-8952335	component	component
O95972;00696:null	P02768;00696:null	Complex	R-HSA-8952335	component	component
O95972;00696:null	P01042;00696:null	Complex	R-HSA-8952335	component	component
O95972;00696:null	P02751;00696:null	Complex	R-HSA-8952335	component	component
O95972;00696:null	P04114;00696:null	Complex	R-HSA-8952335	component	component
O95972;00696:null	P19823;00696:null	Complex	R-HSA-8952335	component	component
O95972;00696:null	P02765;00696:null	Complex	R-HSA-8952335	component	component
O95972;00696:null	Q15084;00696:null	Complex	R-HSA-8952335	component	component
O95972;00696:null	P02671;00696:null	Complex	R-HSA-8952335	component	component
P09382;00696:null	P19823;00696:null	Complex	R-HSA-8952335	component	component
P09382;00696:null	Q15084;00696:null	Complex	R-HSA-8952335	component	component
Q13103;00696:null	Q15084;00696:null	Complex	R-HSA-8952335	component	component
P02679;00696:null	P02768;00696:null	Complex	R-HSA-8952335	component	component
P02679;00696:null	P02751;00696:null	Complex	R-HSA-8952335	component	component
P02679;00696:null	P04114;00696:null	Complex	R-HSA-8952335	component	component
P02679;00696:null	P19823;00696:null	Complex	R-HSA-8952335	component	component
P02679;00696:null	P02765;00696:null	Complex	R-HSA-8952335	component	component
P02679;00696:null	Q15084;00696:null	Complex	R-HSA-8952335	component	component
P13611;00696:null	P19823;00696:null	Complex	R-HSA-8952335	component	component
P13611;00696:null	Q15084;00696:null	Complex	R-HSA-8952335	component	component
O76024;00696:null	P02768;00696:null	Complex	R-HSA-8952335	component	component
O76024;00696:null	P01042;00696:null	Complex	R-HSA-8952335	component	component
O76024;00696:null	P02751;00696:null	Complex	R-HSA-8952335	component	component
O76024;00696:null	P04114;00696:null	Complex	R-HSA-8952335	component	component
O76024;00696:null	P19823;00696:null	Complex	R-HSA-8952335	component	component
O76024;00696:null	P02765;00696:null	Complex	R-HSA-8952335	component	component
O76024;00696:null	Q15084;00696:null	Complex	R-HSA-8952335	component	component
O76024;00696:null	P02671;00696:null	Complex	R-HSA-8952335	component	component
O14672;00696:null	P02768;00696:null	Complex	R-HSA-8952335	component	component
O14672;00696:null	P01042;00696:null	Complex	R-HSA-8952335	component	component
O14672;00696:null	P02751;00696:null	Complex	R-HSA-8952335	component	component
O14672;00696:null	P04114;00696:null	Complex	R-HSA-8952335	component	component
O14672;00696:null	P19823;00696:null	Complex	R-HSA-8952335	component	component
O14672;00696:null	P02765;00696:null	Complex	R-HSA-8952335	component	component
O14672;00696:null	Q15084;00696:null	Complex	R-HSA-8952335	component	component
O14672;00696:null	P02671;00696:null	Complex	R-HSA-8952335	component	component
P14625;00696:null	P19823;00696:null	Complex	R-HSA-8952335	component	component
P14625;00696:null	Q15084;00696:null	Complex	R-HSA-8952335	component	component
Q08431;00696:null	Q15084;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q8IXL6;	Complex	R-HSA-8952335	component	component
P02765;00696:null	P05060;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q8NBP7;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q8NBJ4;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P24821;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q07065;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q14703;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q96AD5;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P11047;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q13316;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P07237;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P35555;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P19022;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q9HCE9;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q14393;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q6P988;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P10451;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q24JP5;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P09603;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P51654;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P14314;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P07942;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q12841;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q13421;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q9GZV9;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P23327;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P13521;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q14515;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P08582;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P04070;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q8N4F0;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q5JRA6;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P0C0L4;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q9BU40;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q9H8M9;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P02771;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P12644;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P34741;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q6PCB0;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q86UP2;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q8WXD2;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q13217;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P12259;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P17936;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q8N114;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P24593;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q15293;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q9UK55;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q9NP70;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q06481;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q16270;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q6Q788;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P05546;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P02787;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P09382;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q9BTY2;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q13103;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q6UX39;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P13611;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P14625;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q08431;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q9UM21;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q9BRK3;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P05067;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q99217;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P22692;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q02818;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P08833;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q14766;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P55268;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q9NRM1;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	P05231;00696:null	Complex	R-HSA-8952335	component	component
P02765;00696:null	Q9NQ76;00696:null	Complex	R-HSA-8952335	component	component
P01210;00696:null	P02768;00696:null	Complex	R-HSA-8952335	component	component
P01210;00696:null	P02751;00696:null	Complex	R-HSA-8952335	component	component
P01210;00696:null	P04114;00696:null	Complex	R-HSA-8952335	component	component
P01210;00696:null	P19823;00696:null	Complex	R-HSA-8952335	component	component
P01210;00696:null	P02765;00696:null	Complex	R-HSA-8952335	component	component
P01210;00696:null	Q15084;00696:null	Complex	R-HSA-8952335	component	component
P01210;00696:null	P02671;00696:null	Complex	R-HSA-8952335	component	component
P05067;00696:null	P19823;00696:null	Complex	R-HSA-8952335	component	component
P05067;00696:null	Q15084;00696:null	Complex	R-HSA-8952335	component	component
P02652;00696:null	P02768;00696:null	Complex	R-HSA-8952335	component	component
P02652;00696:null	P02751;00696:null	Complex	R-HSA-8952335	component	component
P02652;00696:null	P04114;00696:null	Complex	R-HSA-8952335	component	component
P02652;00696:null	P19823;00696:null	Complex	R-HSA-8952335	component	component
P02652;00696:null	P02765;00696:null	Complex	R-HSA-8952335	component	component
P02652;00696:null	Q15084;00696:null	Complex	R-HSA-8952335	component	component
P02652;00696:null	P02671;00696:null	Complex	R-HSA-8952335	component	component
P22692;00696:null	Q15084;00696:null	Complex	R-HSA-8952335	component	component
O15232;00696:null	P02768;00696:null	Complex	R-HSA-8952335	component	component
O15232;00696:null	P01042;00696:null	Complex	R-HSA-8952335	component	component
O15232;00696:null	P02751;00696:null	Complex	R-HSA-8952335	component	component
O15232;00696:null	P04114;00696:null	Complex	R-HSA-8952335	component	component
O15232;00696:null	P19823;00696:null	Complex	R-HSA-8952335	component	component
O15232;00696:null	P02765;00696:null	Complex	R-HSA-8952335	component	component
O15232;00696:null	Q15084;00696:null	Complex	R-HSA-8952335	component	component
O15232;00696:null	P02671;00696:null	Complex	R-HSA-8952335	component	component
Q02818;00696:null	Q15084;00696:null	Complex	R-HSA-8952335	component	component
P00450;00696:null	P02768;00696:null	Complex	R-HSA-8952335	component	component
P00450;00696:null	P01042;00696:null	Complex	R-HSA-8952335	component	component
P00450;00696:null	P02751;00696:null	Complex	R-HSA-8952335	component	component
P00450;00696:null	P04114;00696:null	Complex	R-HSA-8952335	component	component
P00450;00696:null	P19823;00696:null	Complex	R-HSA-8952335	component	component
P00450;00696:null	P02765;00696:null	Complex	R-HSA-8952335	component	component
P00450;00696:null	Q15084;00696:null	Complex	R-HSA-8952335	component	component
P00450;00696:null	P02671;00696:null	Complex	R-HSA-8952335	component	component
P08833;00696:null	P19823;00696:null	Complex	R-HSA-8952335	component	component
P08833;00696:null	Q15084;00696:null	Complex	R-HSA-8952335	component	component
Q15084;00696:null	Q8IXL6;	Complex	R-HSA-8952335	component	component
Q15084;00696:null	Q8NBP7;00696:null	Complex	R-HSA-8952335	component	component
Q15084;00696:null	Q8NBJ4;00696:null	Complex	R-HSA-8952335	component	component
Q15084;00696:null	Q96AD5;00696:null	Complex	R-HSA-8952335	component	component
Q15084;00696:null	Q9HCE9;00696:null	Complex	R-HSA-8952335	component	component
Q15084;00696:null	Q6P988;00696:null	Complex	R-HSA-8952335	component	component
Q15084;00696:null	Q24JP5;00696:null	Complex	R-HSA-8952335	component	component
Q15084;00696:null	Q9GZV9;00696:null	Complex	R-HSA-8952335	component	component
Q15084;00696:null	Q8N4F0;00696:null	Complex	R-HSA-8952335	component	component
Q15084;00696:null	Q5JRA6;00696:null	Complex	R-HSA-8952335	component	component
Q15084;00696:null	Q9BU40;00696:null	Complex	R-HSA-8952335	component	component
Q15084;00696:null	Q9H8M9;00696:null	Complex	R-HSA-8952335	component	component
Q15084;00696:null	Q6PCB0;00696:null	Complex	R-HSA-8952335	component	component
Q15084;00696:null	Q86UP2;00696:null	Complex	R-HSA-8952335	component	component
Q15084;00696:null	Q8WXD2;00696:null	Complex	R-HSA-8952335	component	component
Q15084;00696:null	Q8N114;00696:null	Complex	R-HSA-8952335	component	component
Q15084;00696:null	Q15293;00696:null	Complex	R-HSA-8952335	component	component
Q15084;00696:null	Q9UK55;00696:null	Complex	R-HSA-8952335	component	component
Q15084;00696:null	Q9NP70;00696:null	Complex	R-HSA-8952335	component	component
Q15084;00696:null	Q16270;00696:null	Complex	R-HSA-8952335	component	component
Q15084;00696:null	Q6Q788;00696:null	Complex	R-HSA-8952335	component	component
Q15084;00696:null	Q9BTY2;00696:null	Complex	R-HSA-8952335	component	component
Q15084;00696:null	Q6UX39;00696:null	Complex	R-HSA-8952335	component	component
Q15084;00696:null	Q9UM21;00696:null	Complex	R-HSA-8952335	component	component
Q15084;00696:null	Q9BRK3;00696:null	Complex	R-HSA-8952335	component	component
Q15084;00696:null	Q99217;00696:null	Complex	R-HSA-8952335	component	component
Q15084;00696:null	Q9NRM1;00696:null	Complex	R-HSA-8952335	component	component
Q15084;00696:null	Q9NQ76;00696:null	Complex	R-HSA-8952335	component	component
Q14766;00696:null	Q15084;00696:null	Complex	R-HSA-8952335	component	component
P55268;00696:null	Q15084;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q8IXL6;	Complex	R-HSA-8952335	component	component
P02671;00696:null	P05060;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q8NBP7;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q8NBJ4;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P24821;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q07065;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q14703;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q96AD5;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P11047;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q13316;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P07237;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P35555;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P19022;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q9HCE9;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q14393;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q6P988;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P10451;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q24JP5;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P09603;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P51654;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P14314;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P07942;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q12841;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q13421;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q9GZV9;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P23327;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P13521;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q14515;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P08582;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P04070;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q8N4F0;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q5JRA6;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P0C0L4;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q9BU40;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q9H8M9;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P02771;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P12644;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P34741;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q6PCB0;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q86UP2;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q8WXD2;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q13217;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P12259;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P17936;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q8N114;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P24593;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q15293;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q9UK55;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q9NP70;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q06481;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q16270;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q6Q788;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P05546;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P02787;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P09382;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q9BTY2;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q13103;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P02679;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q6UX39;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P13611;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P14625;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q08431;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q9UM21;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q9BRK3;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P05067;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q99217;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P22692;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q02818;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P08833;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q14766;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P55268;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q9NRM1;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	P05231;00696:null	Complex	R-HSA-8952335	component	component
P02671;00696:null	Q9NQ76;00696:null	Complex	R-HSA-8952335	component	component
P05231;00696:null	P19823;00696:null	Complex	R-HSA-8952335	component	component
P05231;00696:null	Q15084;00696:null	Complex	R-HSA-8952335	component	component
P02768;00696:null	P05060;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q8NBP7;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q8NBJ4;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P24821;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q07065;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q14703;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q96AD5;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P11047;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q13316;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P07237;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P35555;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P19022;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q9HCE9;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q14393;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q6P988;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P10451;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q24JP5;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P09603;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P51654;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P14314;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P07942;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q12841;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q13421;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q9GZV9;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P23327;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P13521;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q14515;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P08582;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P04070;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q8N4F0;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q5JRA6;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P0C0L4;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q9BU40;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q9H8M9;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P02771;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P12644;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P34741;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q6PCB0;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q86UP2;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q8WXD2;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q13217;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P12259;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P17936;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q8N114;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P24593;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q15293;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q9UK55;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q9NP70;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q06481;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q16270;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q6Q788;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P05546;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P02787;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P09382;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q9BTY2;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q13103;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q6UX39;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P13611;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P14625;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q08431;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q9UM21;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q9BRK3;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P05067;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q99217;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P22692;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q02818;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P08833;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q14766;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P55268;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q9NRM1;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	P05231;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02768;00696:null	Q9NQ76;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P05060;00696:null	P19823;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P05060;00696:null	Q15084;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P01042;00696:null	P05060;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P01042;00696:null	Q8NBP7;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P01042;00696:null	Q8NBJ4;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P01042;00696:null	P24821;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P01042;00696:null	Q07065;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
